review_id,date_of_stay,review_rating,review_title,review_text
150796550,November 2012,5.0,My favorite hotel in the world,"If you are going to be in Milan this is the only hotel to stay at. Not only are the accomodations beautiful but the staff is amazing. Everyone refers to you by your name and they truly make you feel at home. I was lucky enough to spend my birthday there and when I was leaving for the day my favorite doorman, a lovely young man from Sicily, smiled at me sincerely and said ""Good morning and happy birthday. I hope you have a great day!"" The front desk must have noticed my date of birth on my passport. This small and unexpected gesture truly made my birthday even more special. This is the definitinon of hospitality. I travel frequently for business purposes and I have never felt more welcome, pampered, and taken care of than I did during the week I stayed at Armani Hotel Milano."
150158569,January 2013,5.0,You cant do much better,"Armani Style, TOP. for many the technology in the rooms might be a bit too much. rooms are great, well maintained and just the best in Milano.Try to get one of the room with a little outside space. its just perfect when the sun is out. The location could not be an better. what was once the Bulgari Hotel ( many years ago) is now the Armani."
149556403,December 2012,4.0,very nice place,"It's a nice hotel - luxury . The rooms are well designed, also in the center very close to the main shopping area. Good spot to stay in Milan ! I would suggest this hotel to anyone who have a large budget and likes to feel relaxed"
149510269,January 2013,5.0,Da Vinci code!,"This time we decided to change our residence in Milan and it was really worth it! It seems as if there is a mystery to solve as you walk along the hotel corridors!The room doors look like part of the wall with no door knobs-just a touch with your key-card opens them.The reception is on the seventh floor where you take another elevator to get to  the rooms.The rooms are really something from the future!You can manage everything with a remote control(TV,air con,drapes,lights etc).The room decoration is very modern,stylish and minimal.The views from our room (5th floor) as well as the  room service, the staff and the daily free refreshments and sweet bits were excellent.I would definitely go back again!"
147082500,July 2012,3.0,I hated it,We went to Milan in the summer and it was not the first time because we love the city and we always stay in Italian hotels so we choosed Armani for it's location. We had to go in a left to the reception area the take another left to the rooms from there. The front desk staffs works as everything even as concierge. They are the worse ever they cant recommend good nearby restaurants or mall or times for famous tourist attraction that we founded by our self. Things we can find in 3 stars hotels in all Europe how about 5 star one such as Armani. Milan is a hot city in the summer but the air-condition in this hotel is not that cold as they said it's complicated and they can't modify it. This hotel is only about location its great if you're thinking about this hotel visit Milan in the winter and study the area yourself then go.
146376021,November 2012,4.0,Classy Milan venue,"Milan has a reputation for style and fashion, the Armani hotel is certainly one of the most fashionable places to experience it. I popped into the 7th floor cocktail bar this week for pre dinner cocktails this week. We were seated very quickly and imediatly offered a complimary drinks of rose wine. I ordered a Park Avenue which was delivered very promptly accompanied by a constant supply of complementary apperative snacks. I followed this up with two excellent Hendricks and tonics over, the following hour and a half , all acompaning by so many snacks I lost count (and in fact in negated my appetite for a starter later that night at dinner!)If you want to see Milan at its most funky and fashionable drop in for pre dinner drinks."
144176407,October 2012,5.0,Superb property in a wonderful location,"I am not generally a fan of ""designer"" hotels especially the likes of The Sanderson or St Martins Lane  in London  . However I had a fabulous stay at his hotel. The Rooms are spacious and v well appointed. I had a service issue which the hotel put right entirely to my satisfaction can't ask for more. A very relaxed vibe to this property . Make sure you visit the spa which was better than a ryokan in Japan ."
143607436,October 2012,5.0,Just about Perfect,"6 nights in a Premier room and loved every aspect of this hotel. Yes it is pricey but you get a lot for your money. High quality fittings and furnishings, right down to heated bathroom floors for cold feet on an autumn morning. Staff appear to be carefully recruited for attitude and responsiveness. Less than 100 rooms and you never fell like their are crowds of guests. Spotlessly clean. Lovely skin care products.  Excellent gym. Only two slight criticisms; room service portion sizes were a little small; and like most European cities, street noise from rubbish collectors in the early mornings (despite double glazing) will wake light sleepers, so if you are very sensitive to noise make sure you ask for a quiet room on check-in. One of the best out of a few hundred hotels I've stayed at."
142807538,October 2012,4.0,Milan must be proud to have such a property,"It's totally different from every hotel I've ever been in my life. The reception was in the 7th floor next to the lounge bar and restaurant and my room was in the 4th floor. The style , the colour, the materials, the design are extremely elegant. My room was a suite was spacy with living room , a bedroom and a huge bathroom full of Armani bath-staf. The location is ideal just next to via Montenapoleone and five minutes walk to Galeria. All people work for the hotel are very gentle and willingness to fulfill your desires. Try the restaurant in the 7th floor despite it's expensive is worth to have the experience."
142317552,October 2012,5.0,An absolute treat!,"To end my exhausting 3 week stay in Italy on a high note, I chose to stay at the fabulous Armani Hotel, Milan for 2 nights (4 - 6 October 2012). The hotel far surpassed my expectations and I felt as if I had died and gone to heaven! The welcome greeting at the entrance was über friendly and efficient. I saw my luggage disappear while being escorted to the lift and to the reception. Within minutes, I was following my impeccably dressed lifestyle manager to my room. A short while later, my luggage arrived, carried by the best looking and most cheerful porter I've ever encountered on my travels :) !  The uncluttered interior decor reflects the crisp clean lines Mr Armani is famous for! As a single traveller, I booked a premier room (412), which was more than adequate for my needs.  The room was sumptuous, the bathroom out of this world and the technology very impressive. Congratulations to Mr Armani for creating such a wonderful stylish space for a tired traveller! Wish I could have stayed longer! Will surely be back - soon!"
139095852,August 2012,5.0,Wow....,"Wow!!!  The hotel is amazing and the service is excellent!!!  My lifestyle manager, Antonio, greeted me by name everytime I walked in the door and attended to every detail of my stay.    The hotel is top notch!!!   The bed is the most comfortable I have ever slept in.  The room is sooo quiet and although the remote system takes a little getting used to, once I got the hang of it I loved it!!! I love the rain shower and the Armani products (although I long for hair conditioner).   I had one issue that has yet to be resolved.   I had a bag with gifts for my Birthday...   One scarf from Armani (which I loved) and one from Dolce and Gabbana.   I had to take assist my friend with something in her room and left the sack (which was not in great shape) in the Vestubile.   The Housekeeper apparently though it was trashed and removed it.   :(  They took my e-mail, so I am sure I will be hearing from them soon! I loved the hotel! :)"
138946950,August 2012,5.0,Beauty of style,"During my two weeks summer retreat, we have stayed at Armani Hotel Milano for two nights. My reservation was a classic suit room. However thanks to generosity of the hotel management, we were upgraded to Ambassador suite room. This is an amazing hotel in a sense that Mr. Armani expressed his own aesthetic values to the degree unimaginable. I am truly astonished to realize that there is at least single person who pursue his value system without any compromise (i.e., Something like a hotel version of his private house). Because of extremity, some people may love it but others may not. This is fine. Fine culture is not for everyone. Anyway, if you are an Armanist, this is the place you should visit at least once in your life. Around the wall of the living room was placed with panels of special touch feeling. Between the panels, light is embedded. In the evening and night, the room itself is irradiating. This is very expensive and gorgeous while maintaining the beauty of simplicity. All the furniture is Armani Casa or specially designed. Coffee cups in the room were Meissen with golden Armani log. Another surprise is storage. Most items are beautifully stored. This reminded me of an episode of Film Director Kurosawa. Whenever he takes a movie, we asked staff members to put top notch products in the closets (even when there is no plan to open the drawers). He believed that good karma would emanate from inside. Mr. Armani brought in such a stylistic beauty to this hotel. Some scent is added to the air conditioning. TV and telephone systems are the same as Armani Hotel Dubai and you can control virtually almost all electric equipment at hand. This is a world of Italian technology. Male hotel staffs are in general, tall, macho and good-looking which may reflect personal preference. Female staffs are also beautiful. I specifically likened a lady at fitness studio."
135859613,July 2012,5.0,The only hotel I will stay in Milan,"Armani Hotel has very good attributes, including beautifully designed rooms, very good gym, very good lounge and restaurant, excellent location, etc. In my opinion, the real difference is the people working there. Especially Francesco and Antonio were very helpful during my stay, finding a good rental car, changing my plane tickets, etc."
132604191,April 2012,5.0,A hotel designed by a man who clearly loves hotels.,"Beautifully appointed rooms, super sophisticated decor and attentive service throughout your stay.The hotel appoints each guest a ""lifestyle"" manager that is there to address all your needs.  From the moment you arrive you are greeted by him and her and given a detailed tour of the hotel and your guest room.  I soon felt like I had a  ""friend"" I could call with any issue I had.The hotels are done in typical high-Armani style, and you can tell that a lot of love went into all the details from the Maestro himself.  High end architecture, furniture and materials, a perfect bed, a perfect bathroom, with the most beautiful glass doors,  and wonderful lighting throughout.  The hotel has Mr. Armani's favorite scent ""Bois D'encens"" in the air, as well as in the beautifully designed bathroom toiletries.  Not one detail is left to chance, and I could easily have simply moved in there for a few months and would have been very happy.When you send your clothes to be laundered it miraculously arrives sealed in plastic and looking brand new.The hotel is literally steps from VIA MONTENAPOLEONE and all the famous shopping.The spa has a giant jacuzzi with a view of IL DUOMO cathedral.This is a hotel designed by a man who clearly loves hotels.The only complaint I had was with having to ask for a code to sign on to the internet daily, hopefully this will be fixed soon."
132043947,June 2012,5.0,Great Place Superb service,Walking in the street in the busy Milano and then I found the entrance to heaven. Got inside and the special smell started to relax all the senses. The elevator brought me on the 7th floor and the city filtered by the louvre become an oasi. Staff welcome me as a family member and let me feel at home along my stay. This is what all the luxury hotel should be about. Grazie
123985623,December 2011,3.0,Not a cozy place.,Marbles all over. It looks like the Singapore airlines lounge in an airport. Giorgio Armani likes it minimal. ....far too minimalist.
121515914,December 2011,4.0,Nice but not Wow,"Simple Armani minimalism,low lighting in room ,simple furniture,good bathrooms similar to the ones at the Park Hyatt,but overall NO WOW factor.The public areas are a real disappointment ,the restaurant is too bright.The service is good but not exceptional.If you are looking for something special look elsewhere,but a good well located  hotel nonetheless....."
970071654,August 2024,1.0,Horrible Experience - Stay Away!,"I recently stayed at what I thought would be a top-tier luxury hotel Armani in Milan, but my experience was far from it. During my stay, my wallet was stolen, and instead of offering any assistance, or even sympathy, the hotel staff was incredibly rude and dismissive. When I reported the theft, they showed no concern and were utterly unhelpful in trying to resolve the situation. It took hours for them to contact the police and they offered no assistance in investigating the matter further. Instead, they made it seem like I was the problem. They claim to have shown me video evidence that the theft didn't happen in the room - this is a complete fabrication - they never showed me any video at all and I was told that no videos of the rooms exist. For a hotel that charges premium rates and claims to be “luxury,” their customer service was shockingly poor. I expected much better from a hotel of this supposed caliber, and I would strongly advise anyone to stay elsewhere if they want a pleasant and secure experience in Milan. Failed security, unsafe premises, terrible service, rude staff, and an overall disgraceful experience."
966867731,August 2024,1.0,no support,"I was booked at the hotel last week and had my wallet stolen from the room. I had all of my identification and credit cards in it, the lack of which made my trip an ordeal.  No one had access to the room other than housekeeping but the hotel defends their staff and was unsupportive throughout the whole process of filing a police report and communicating with us as the resolution of our problem. One would expect that when a hotel has a guest from a foreign country who is unfamiliar with their surroundings in terms of custom and language would be much more attentive to their plight in such difficult circumstances. Sadly that was not the case here either in action or sentiment."
958469894,July 2024,1.0,"“Terrible Experience at Armani Hotel: Rude Staff, Poor Service, Ignored During Breakfast, No Response to Complaint—Avoid","""Armani Hotel: Terrible service! Staff were rude and completely ignored us during breakfast—no water, no check-ins. They stood around chatting and laughing. Emailed a complaint to management but got no response. Anyone considering staying here should seriously reconsider. Avoid this place!"""
953486775,June 2024,5.0,Exceptional hotel and service,"I have never left a review before the end of my stay, but felt compelled to do so for the Armani hotel based on my pre-checkin experience and interactions with the hotel which have held true post checkin. 1. Exceptional general manager - i had visited Milan previously and enjoyed our stay at the Park Hyatt. However, wanted a different experience this time and the general manager was highly responsive and easily managed to give me a sense of what was to come with the Armani team - welcoming and highly responsive  as well as considerate. It starts from the top - thank you Danielle!2. Amazing concierge team - I was traveling with a large group of my family and had particular logistical issues the day before I arrived including needing a rental car I could take a lot of luggage in from malpensa to Verona and then dropping off the car at the hotel in Milan. I was not even a guest at the hotel yet and no request was turned down. Car was arranged and managed wonderfully and several other logistical issues were ironed out well before we arrived at the hotel. 3.  Checkin and Room - checkin was a breeze and the hotel is amazing. Beautifully modern and while highly technical in room controls etc., previous reviews on their complexity are highly exaggerated. My dad in his 70’s figured it out quickly.We stayed  in a beautiful Ambassador suite and to have this much space in the heart of Milan, a stone throw away from the Duomo is a privilege. We have not completed our stay yet, but excited to see how this continues  to be a great experience. The bar is definitely set very high :)Thank you Danielle and the Armani team for your wonderful hospitality!PS - if you are thinking Armani and Milan, perhaps cold and pretentious service - you would be wrong. We have stayed at the best hotels in the world and like warm hospitality in service and attitude. Armani delivers!"
941606248,March 2024,5.0,House keeping team,Thanks for Armani hotel  For my good stay and enjoyed my stay Spacial Ms Kajal Executive Housekeeper & Mr Ajit my room cleaned every day was good my is 3rd floor room attached window good view also housekeeping team very half full next time we will come stay same hotel ARMANI
936421314,July 2023,5.0,WOW and WOW again,"Amazing place to stay where nothing is too much trouble. Just have to get used to using an iPad for everything, including lights and drawing curtains. The bar was luxurious, but perhaps a tad expensive and the restaurant superb. The Armani shop below the hotel was the biggest I have been in."
902780939,July 2023,5.0,Modernist Milano,"The Armani is a strikingly modern hotel in the heart of beautiful Milan. While extremely comfortable and well-appointed, it took a bit of work to get used to the iPad managed controls for everything from lights to televisions to doors. It is perfect for those who are very comfortable with technology. You enter on the ground floor and then take an elevator up to 7th floor reception. From there you take another elevator back down or up to your floor to find your room. It would have been helpful for someone to show us how the room worked, and even how to open the door, but that did not happen. We spent way too much time trying to figure out how the room worked. The mini-bar was complementary and we had a voucher for room service which we used. The three-story Armani store is just down the street from the hotel. The included breakfast was nice, but service was slow. The Concierge desk not very helpful either. Overall, an interesting but very non-traditional experience. When in Milan, I would prefer to see the sights not spend time on how to turn off the lights to go to sleep."
891438704,May 2023,5.0,Better than heaven a true testament of Armani style and detail,No question this is the only place to stay in Milan . The staff is overly qualified. The building is extremely comfortable. The food is five star the location is central and convenient to all things Milan There’s no question of selection this is the only one
888782478,April 2023,4.0,armani hotel milano,"location was great, staff not so great, asked for ashtray when arrived but didn't get it , asked for bathroom cleaning but nobody came to clean, children can't use swimming pool or jacuzzi what should be written on hotel site, we stayed one night less because rain was forecasted and we could not go to spa with our son, be careful when you receive check I got bigger bills twice,"
868400205,November 2022,5.0,One of the best hotel in Milano,"I do love the venue, as well as the team, was wonderful to deal with.They supported me with all kinds of services that you even can think about it.Once again highly recommended and thank the Armani team 🙏🏻"
841867467,June 2022,5.0,Great Location in the heart of Milano,Armani level of service is the best. The facility decor is breathtaking. The team is super professional and caring for your needs. Location is great and the restaurant is spectacular. Definitely recommended.
830473306,March 2022,5.0,Milan Trip,"Great place brilliant location and staff are wonderful, i would recommend it to all my friends and stay again, i really enjoyed the bamboo bar and the room was great. having a parking service made life so easy."
822719834,December 2021,5.0,best experience in MILANO,"very satisfied the  complete stay in the hotel, friendly staff, nice room, good facilities, really EVERYTHING was very very good. the relaxation room was my favorite place, in the center of the city a very quiete place to relax, thanks again , see you soon BACK"
821097850,November 2021,5.0,Magic weekend in Milan,Top notch service during Covid All perfectVery attentive serviceNice in dining any time of the dayVery nice spa with Jacuzzi and top viewVery nice cocktails in the barPerfect location next to Monte Napoleone area
819183829,November 2021,2.0,a shame at this price point,"I created a tripadvisor account just to report on the experience I had at the armani hotel in milan vs other hotels I stayed at recently: the occasion of stay was a couple night out at la scala for an opera, on the way back from Venice where we stayed at the Aman.For reference I have previously stayed at the Armani in Dubai and eaten in the Paris Armani restaurant and they were pleasurable experiences- room was a junior suite, budget 1'000€ plus- location is good- suite size is ok, bathroom of good size- design of interest but wear and tear are very present- technology is completely outdated and inoperative mostly:1. the room was cold, putting the temperature up didn't fix it - a member of staff had to come and do something in the background2. internet access doesn't work on most websites - error message saying the the browser system is not compatible3. youtube doesn't work either4. terrible basic sound system 5. you click for spa service - that just makes staff call you backthen the service:- my wife wanted a face mask - they was no availability but neither were they able to sell a face mask - they recommended that we walk out of the hotel and into the armani store next door to go buy one!!! when I said no, go for me, they went- breakfast side orders were not delivered despite ordered online- when leaving our luggage couldn't be found because ""the room system had switched itself on privacy mode"" and they hadn't picked up my luggagethe worst of all: when calling 3 times to get a manager the answer was : no one is availableI requested a partial reimbursement upon departure, then a manager called me asking to explain my story a fourth time, I was in a store, requested to be called later and never heard of anybody again, not even a sorry message.As I heard from other people this is a (aging) branding exercise not a luxury hotel"
811408171,September 2021,5.0,Armani - Home away from Home,"This is a Fantastic hotel and fantastic staff all around in the middle of Milan, central to everything via walking of by car or tram. Have always wanted to visit Milan and the Armani Hotel made it the best location for my first visit to the NYC of Italy."
811373571,September 2021,5.0,Mr. Mitja Mihic,"I love your property and book it whenever I come to town for my business trip, the service is wonderful and friendly, eager to help with a smile.  I appreciate the attention to detail have a lovely day"
806484198,August 2021,5.0,Excellent Hotel,We had a very pleasant stay. The service is excellent and the hotel staff very accommodating. The rooms are clean and have a very spacious layout. The mini-bar is already included in the price.All in all this hotel is absolutely recommendable!
690941544,June 2019,5.0,Beautiful,"Beautiful Hotel, Professional and Friendly staff. Great Location.Nice Breakfast . Great Bar, drinks and snacks.Walking  distance to Fashion, Duomo, shopping and restaurants.Reception is very helpful."
689261896,June 2019,5.0,Perfect Five Star Experience,"As always, a flawless experience in a perfect location in Milano. Given that the temperature outside was 36 degrees when we visited, the convenient location directly next to Monte Napoleone and the subway was a bigger plus than it is already with normal temperatures."
679279419,June 2019,5.0,A very warm welcome!,"Yesterday night, I went to Armani Hotel Milano with some friends for an aperitif. We had a really warm and kind welcome at the entrance in Via Manzoni by a guy called Andrea (I think this is his name) who showed us the way to the Bamboo Bar. We had really fun moments while taking our aperitif... and what an amazing bar!!! We will come back for sure, amazing service!!"
673009557,May 2019,5.0,simply TOP,"Great coming back after some time finding the place in best shape ... great service, cosy rooms, the Spa in good condition, the restaurant and bar nice as always, also good and helpful service at the entrance"
662769597,April 2019,5.0,Nice Place,Luxus HotelI Love itBig roomsAll armani Furniture Luxus purNice Ambient Modern minimal In the Center Shopping evry where Spa Nice Restaurant And Nobu The same House Dog friendly We recomend this Hotel
661999220,March 2019,5.0,Thank you Georgio Armani,"We went to Milano for a long weekend and were looking for a 'special hotel treat' for ourselves. The ARMANI hotel is how a hotel should be - we assume that the name giver has probably collected all the experience he made in his life at all the hotels in the world and used this as the 'guideline' for his own version.The rooms are spacious with all the things you need, the bed is extremely comfortable with special lining from various parts of the world, bathroom stunning and all items are in the Armani style.The hotel rooms are quiet which is not always the case even in 5* hotels as the rooms have their own little lobby which provides as well noise insulation. The housekeeping staff moves and works quietly and the doors/elevators etc seem to work without any sound.Common areas such as restaurant, breakfastroom, bar etc are comfortable and well designed and offer huge variety.Location is central and in walking distance to La Scala, Shopping district and Dome.A hotel as a hotel should be..."
641973768,December 2018,5.0,Beautiful hotel and superb service especially pascalque,We had a great time at Armani hotel in 304. The spa is outstanding and has a beautiful. View. We had breakfast at Armani Resturant and PASCAL was really helpful . Thanks to people like pascal the hotel is outstanding. The minestrone soup was outstanding. Even if you don’t stay surely visit the Resturant.
641595300,December 2018,5.0,Excellent property....but scope of improvement in services,"It’s an excellent property.Very well located right in the middle of the fashion district.Ultra luxury, but need more focus on service.Small things like moisturiser in bathroom was missing.3 people staying in the room and bathroom amenities only for 2 people.Can do better on the menu at the restaurant.Breakfast service on day 1 & 2 was excellent by day 3 was average.Concierge services were great."
641472993,December 2018,5.0,Amazing Hotel,"The hotel is really great.Design, Atmosphere, Front Desk.It’s a pity the hostess in the restaurant sent my wife in Christmas dinner back to room because she wore new  shoes from a design boutique in Via della Spiga in Milan.She called it “sneakers “...Besides that, everything was perfect.One of the best hotels I’ve ever stayed."
639851349,December 2018,5.0,Outstanding hotel,This was a treat for our anniversary.I asked for a car to pick us up form the airport. All done / very easy.I asked for a top floor room. All done and had a free upgrade to a premier room (I didn’t ask for one so that was a nice touch). We ate in the bamboo bar and Michelin star restaurant. Both excellent. All staff flawless.This is a genuine five star hotel.
638963883,May 2018,4.0,"Modern, elegant, but overpriced","Armani Hotel is modern, slick, prestigious and in a perfect location, but it's clearly overpriced and leaves you with some bitter when you expect a perfect hotel service.Perfect to hang out, but to stay in central Milan you got better alternatives for much less."
637943565,December 2018,1.0,Kinda Terrible Movie Stage !!!,"have had my very positive and luxurious dreams about the name of ARMANI, which has become an horrible experience after this trip.I felt like i was in cheap Hollywood Movie stage where the front of the buildings are superior with an absurd odd rear end. Room was super tight and small that made me feel that there is lack of oxygen. I stayed in a 50 m2 room with a feeling of 15 m2 due to an horrible architecture i even had to open my luggage in a bathroom  Everything in the room was very old and has never been taken care since the first day. I have to admit that i am an often traveller and always stay in upscale hotels all over the world. I have missed my stays in other Milan hotels that i will not mention name's here. But listen, one good thing is that you made me become a Trip advisor member ! And No More Armani Forever !"
632741020,November 2018,5.0,Stylish with amazing ambiance,"We had an amazing stay at Armani. It is such a cool and stylish hotel. Everyone treated us extremely well. I would especially like to mention the breakfast. It felt very luxurious and with nice ambiance. I liked the fact that you were able to order something from a la carte list. That adds an extra value. Location is also excellent, right on fashion district."
632101323,October 2018,5.0,Stylish hotel,The hotel stay was 5 star from reception to departure Furnishings and decor very trendy and uncluttered Staff were attentive the food was excellent and our room very modern with great facilities Attention to detail was fantastic
609133921,June 2018,4.0,armani style,We stayed at Armani just for a day for transit but will recommend to all luxury travelers. A to Z Armani and they stand by it . The staff in fornt office is very alert and helpful. The staff in restaurant is reversed and gives good privacy but lack promptness in service. The location is well in city . Beds are very comfortable and toiletries are amazing!
606230853,July 2018,5.0,Super hotel,"super location , rooms and food had a great time. fallen in love with their user friendly room automation systems best so far ever used... great offers for American express platinum card holders one of the major reasons i picked up this hotel."
592609190,May 2018,5.0,Thoroughly enjoyed this property!!!,"I normally try to stay in classic hotels as opposed to modern hotels given a choice.  I was extremely happy that I chose to stay in the Armani Hotel Milano.The exterior of the building doesn't do it justice.  It is a somewhat non descript modern building without any particular character.  Once you steps though the doors, that all changes.The hotel staff are extremely helpful and friendly.  They went out of their way to make us feel at home and comfortable.  The lobby is not particularly interesting, but well staffed and efficient, and with service with a smile.  The Armani scent was omnipresent throughout the hotel, and was very welcome.The bar has wide vistas, and nice music and drinks.The room was amazing!  The bed very comfortable, the bathroom spacious and provided every modern convenience.  Complimentary drinks and snacks are a nice touch.  The toiletries are Armani with a clean woodsy scent.An ipad controls automation throughout the room, and while it is interesting and effective, I may have preferred standard room controls.The location is a 7 minute walk to the center of Brera and not much more to the Duomo.  Perfectly situated for those that like to walk around the center of town.I would definitely return to the Armani Milano."
592479813,October 2017,5.0,Yes yes yes!,"In the heart of Milano, that sumarieses it all! Nevertheless...I loved how the interior materials were arranged, provoking the tactile senses. The bar on the top floor was the perfect place great view and feal! Keep it up!"
588767538,April 2018,4.0,"Young ,live jazz music.","Very nice atmosphere, at the front bar just before dinner had aperol amd listened to nice jazz live music .Good for drinks before dinner.I really liked the place and i enjoyed my time at the bar listening to good music ."
581463513,April 2018,5.0,Good experience,The hotel is very well design and has great technology inside the room. The staff is super friendly and at all times and they explain everything you need to know about the services. Definitely coming back...
580830672,May 2018,5.0,Knotty,Amazing Hotel exceeded our expectations from the moment we arrived The staff are incredible Nothing is too much trouble The room is breathtaking Electronic system very thrilling All the facilities work by this method A mini suite almost The room had a lobby it was huge The bathroom was stunning The best hotel we have ever stayed in We had the pool area to ourselves every day Not crowded at all The hotel is immaculately presented Marble floors gorgeous furniture True luxury with a relaxed professional feel as the staff are trained to the highest level  The Spa staff and the reception staff in particular made us feel very much at home and relaxed A wonderful stay
580577956,May 2018,5.0,Excellent,"Armani knows how to create an unique experience for your stay. Really different from all the hotels I stayed before. I loved the style and mood created in the hotel. Room was better as expected. Service was excellent. Staff was friendly, kind and very helpful. Location is right in the fashion district."
580476553,May 2018,4.0,excellent location,"amazing hotel with excellent room , very clean &quite , very high technology but was not clearly explained  . I loved the look of the doors mostly  they only need to improve their breakfast and concierge services."
580152858,May 2018,5.0,Always as good as the last time!,Have been staying at the Armani Hotel on a frequent basis the last four years. Continues to strive for improvement in all areas. Very special experience and the staff is what makes the difference.  Our home in Milan. Thank you Armani...
580152020,May 2018,5.0,Minimalist Haven,"I absolutely love this property in the heart of the best shopping district in Milan.  It's incredibly chic, and perfect for those who love minimalist decor and expect top customer service.  The staff is incredibly helpful, the spa is fantastic, the room (and bed & sheets) are top of the line.  I highly recommend the Armani Hotel and will be recommending this property to clients."
579416266,February 2018,5.0,Great room,"Well located in the center of Milan, the Armani hotel does make up to expectations. Friendly staff and great infrastructure. The rooms are comfortable and nicely appointed the iPad controlling lights blinds and all the rest is a bit of a gimmick but cool none the less. The bathroom is spacious and perfectly laid out and the Armani amenities are a treat. Pricey but recommended"
578888217,May 2018,5.0,Perfection on many levels,Thoroughly enjoyed my stay and cannot think of any faults with this hotel.The staff were warm and friendly.The room was perfect and well appointed. Everything was so thoughtful!Breakfast was amazing.Gym was well equipped And location was very convinient
574537624,March 2018,5.0,Beyond Luxury Property....Fabulous Location!!,"I stayed recently for a couple of nights, the proprty has the most incredible smell. If your a fan of Armani fragrances, you will love this hotel. The Hotel baffles you in a good way, you take the elevator to recption, which you assume would be on level 1, but its actually level 7 - all the bedrooms are on the floors below. The concept behind this is to give fabulous views from reception and the restaurant across Milan.The bedroom was just total luxury, the smell, accessories and bathroom. The cafe was expensive, but delicious - the spa is pure luxury and based on the 8th floor with incredible views of Milan."
571626919,March 2018,5.0,Excellent bar,Visited the bar only. Came for a few drinks during the day. The bar is amazing. Very nicely decorated and so classy. Staff are friendly and have a great knowledge of drinks available. Would recommend when in Milan.
567935297,March 2018,5.0,Best Hotel,"I was there for the second time on Saturday 17th of March and was just amazing! I love every single thing there... service, design, food, the room and the bed!! I would repeat and repeat! Thanks again!"
565179786,March 2018,4.0,Very nice and modern!,"I have stayed for 3 nights in the hotel. I had a beautiful suite, went to the spa for massage. I choose a woman and I did not really like it. Better ask for Male. You will enjoy the breakfast for sure and you should absolutely try the restaurant. I will post the pictures. Very tasty food. The concierge is very kind and helpful. The hotel is on a high level, very modern, with a gym. Only little suggestion. The housekeeper and mini bar services are coming to the room, that I did not even hear them coming. They were disturbing me 3 times per day, by waking me up walking in when I’m taking shower etc. It should be absolutely changed. What I did not like is that the hotel is very dark inside. Therefore score 4"
537786982,October 2017,5.0,Different and cool,"The location couldn’t be better, the view from above is amazing. Staff is very friendly and ipad in room is highlight. We could check in earlier. Breakfast is ok. It is very quiet. We loved the emporio cafe."
536634733,October 2017,5.0,Excellent spa and service,"Thoroughly enjoyed the friendly, helpful service throughout the hotel.Beautifully appointed hotel, fantastic views and the spa is peaceful and elegant.I was treated by Rossella in the spa. Very professional and knew exactly what to do for my injury.Highly recommended."
536101033,October 2017,5.0,Magnificent days at Armani hotel,"We had the best stay in Milano ever at Armani Hotel. Perfecly located next to cuadrilatero de la moda, all restaurants recommended were walking distance as also high end shops and the most important monuments as the Duomo and the Scala Theatre.The room big and peaceful made us rest magnificent, we didn't wanted to leave. Will be back for sure!"
524957869,September 2017,5.0,Armani hotel. Best in Milano,Excellent hotel with everything one could dream of.  We had many other options yet we come back to the Armani every time. The location as well as the ambiance are unique and memorable. We tell our friends to stay at the Armani many still go to the mandarin for their parking situation and oriental style. We prefer the Armani.
523808732,September 2017,5.0,Amazing,"It was a great stay at the hotel. Great design, best hotel in milano ! Rooms are spacious,luxury and everything is Armani. Who doesn't like Giorgio Armani ?! Look at the picture, you will love it when you experience it !"
