Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip
10372129,43350,Yellow Cab,CHICAGO IL,9.36,126.11,132.5376
10372130,43351,Yellow Cab,CHICAGO IL,18.72,249.61,258.336
10372131,43348,Yellow Cab,CHICAGO IL,18.56,268.1,227.1744
10372132,43351,Yellow Cab,CHICAGO IL,7.14,103.3,95.1048
10372133,43352,Yellow Cab,CHICAGO IL,22.54,294.29,313.7568
10372134,43347,Yellow Cab,CHICAGO IL,33.66,434.8,460.4688
10372135,43354,Yellow Cab,CHICAGO IL,6.65,100.68,94.962
10372136,43351,Yellow Cab,CHICAGO IL,29.12,416.6,377.3952
10372137,43353,Yellow Cab,CHICAGO IL,23.04,307.21,276.48
10372138,43350,Yellow Cab,CHICAGO IL,23.76,346.52,316.4832
10372139,43351,Yellow Cab,CHICAGO IL,9.7,150.9,128.04
10372140,43350,Yellow Cab,CHICAGO IL,16.1,223.62,222.18
10372141,43350,Yellow Cab,CHICAGO IL,17.51,228.61,229.0308
10372142,43350,Yellow Cab,CHICAGO IL,12.61,211.86,172.5048
10372143,43352,Yellow Cab,CHICAGO IL,6.9,104.46,91.908
10372144,43350,Yellow Cab,CHICAGO IL,23.46,360.32,284.3352
10372145,43353,Yellow Cab,CHICAGO IL,28.8,416.02,397.44
10372146,43351,Yellow Cab,CHICAGO IL,2.34,34.01,30.3264
10372147,43348,Yellow Cab,CHICAGO IL,8.88,129.51,121.4784
10372148,43348,Yellow Cab,CHICAGO IL,45.63,690.82,640.6452
10372149,43347,Yellow Cab,CHICAGO IL,19.26,243.44,256.5432
10372150,43350,Yellow Cab,CHICAGO IL,37.37,550.2,457.4088
10372151,43351,Yellow Cab,CHICAGO IL,7.77,106.84,110.9556
10372152,43349,Yellow Cab,CHICAGO IL,18.36,239.71,233.5392
10372153,43351,Yellow Cab,CHICAGO IL,41.73,650.32,555.8436
10372154,43351,Yellow Cab,CHICAGO IL,30.52,455.19,402.864
10372155,43348,Yellow Cab,CHICAGO IL,33.92,518.25,468.096
10372156,43348,Yellow Cab,CHICAGO IL,14.43,184.39,202.5972
10372157,43352,Yellow Cab,CHICAGO IL,22.8,329.35,325.584
10372158,43351,Yellow Cab,CHICAGO IL,23.54,427.66,333.3264
10372159,43348,Yellow Cab,CHICAGO IL,27.5,355.23,333.3
10372160,43351,Yellow Cab,CHICAGO IL,23.1,298.39,288.288
10372161,43352,Yellow Cab,CHICAGO IL,20.4,306.01,254.592
10372162,43351,Yellow Cab,CHICAGO IL,38.11,592.11,484.7592
10372163,43354,Yellow Cab,CHICAGO IL,26.4,392.35,380.16
10372164,43353,Yellow Cab,CHICAGO IL,5.25,70,64.26
10372165,43351,Yellow Cab,CHICAGO IL,33.35,533.35,468.234
10372166,43347,Yellow Cab,CHICAGO IL,6.36,86.57,88.5312
10372167,43352,Yellow Cab,CHICAGO IL,32.34,476.14,446.292
10372168,43349,Yellow Cab,CHICAGO IL,21.06,272.04,293.1552
10372169,43351,Yellow Cab,CHICAGO IL,42,644.03,524.16
10372170,43348,Yellow Cab,CHICAGO IL,44.8,560.03,607.488
10372171,43349,Yellow Cab,CHICAGO IL,42,554.19,579.6
10372172,43350,Yellow Cab,CHICAGO IL,11.64,206.18,146.664
10372173,43353,Yellow Cab,CHICAGO IL,11.22,141.82,145.4112
10372174,43348,Yellow Cab,CHICAGO IL,3.57,46.61,49.266
10372175,43351,Yellow Cab,CHICAGO IL,6.48,107.41,90.9792
10372176,43350,Yellow Cab,CHICAGO IL,21.6,270.01,308.448
10372177,43349,Yellow Cab,CHICAGO IL,10.6,135.45,137.376
10372178,43348,Yellow Cab,CHICAGO IL,32.77,427.85,444.3612
10372179,43351,Yellow Cab,CHICAGO IL,37.44,550.19,462.7584
10372180,43352,Yellow Cab,CHICAGO IL,12.24,176.81,151.2864
10372181,43352,Yellow Cab,CHICAGO IL,19.89,287.31,253.0008
10372182,43352,Yellow Cab,CHICAGO IL,7.49,97.79,102.4632
10372183,43349,Yellow Cab,CHICAGO IL,13.32,188.71,175.824
10372184,43350,Yellow Cab,CHICAGO IL,3.03,40.82,41.0868
10372185,43350,Yellow Cab,CHICAGO IL,29.1,515.74,370.152
10372186,43349,Yellow Cab,CHICAGO IL,36.26,483.49,435.12
10372187,43349,Yellow Cab,CHICAGO IL,4.04,61.16,54.7824
10372188,43351,Yellow Cab,CHICAGO IL,9.7,163.94,139.68
10372189,43354,Yellow Cab,CHICAGO IL,26.16,330.65,317.0592
10372190,43351,Yellow Cab,CHICAGO IL,33.6,434.02,463.68
10372191,43351,Yellow Cab,CHICAGO IL,29.12,511.65,352.9344
10372192,43351,Yellow Cab,CHICAGO IL,18,295.81,224.64
10372193,43347,Yellow Cab,CHICAGO IL,15.15,214.64,203.616
10372194,43350,Yellow Cab,CHICAGO IL,20.23,286.61,257.3256
10372195,43351,Yellow Cab,CHICAGO IL,29.5,439.08,378.78
10372196,43351,Yellow Cab,CHICAGO IL,9.9,145.21,119.988
10372197,43351,Yellow Cab,CHICAGO IL,5.7,82.13,79.344
10372198,43350,Yellow Cab,CHICAGO IL,27.75,465.76,386.28
10372199,43349,Yellow Cab,CHICAGO IL,43.66,636.74,607.7472
10372200,43348,Yellow Cab,CHICAGO IL,26.18,363.63,345.576
10372201,43351,Yellow Cab,CHICAGO IL,12.84,220.72,161.784
10372202,43348,Yellow Cab,CHICAGO IL,36,530.03,483.84
10372203,43350,Yellow Cab,CHICAGO IL,18,312.99,244.08
10372204,43349,Yellow Cab,CHICAGO IL,13.91,191.27,196.9656
10372205,43350,Yellow Cab,CHICAGO IL,9.36,144.2,132.5376
10372206,43349,Yellow Cab,CHICAGO IL,18.43,238.07,252.1224
10372207,43350,Yellow Cab,CHICAGO IL,4.72,59.66,64.0032
10372208,43351,Yellow Cab,CHICAGO IL,6.6,88,94.248
10372209,43349,Yellow Cab,CHICAGO IL,6.18,85.84,88.2504
10372210,43348,Yellow Cab,CHICAGO IL,31.2,403.02,426.816
10372211,43350,Yellow Cab,CHICAGO IL,28.8,474.26,359.424
10372212,43351,Yellow Cab,CHICAGO IL,33.3,481.02,423.576
10372213,43350,Yellow Cab,CHICAGO IL,4.76,66.64,63.4032
10372214,43351,Yellow Cab,CHICAGO IL,12.36,159.66,167.6016
10372215,43352,Yellow Cab,CHICAGO IL,22,275.01,303.6
10372216,43351,Yellow Cab,CHICAGO IL,8.48,110.72,112.9536
10372217,43351,Yellow Cab,CHICAGO IL,29.1,440.56,356.184
10372218,43346,Yellow Cab,CHICAGO IL,33.25,489.54,470.82
10372219,43350,Yellow Cab,CHICAGO IL,12.32,194.53,159.6672
10372220,43351,Yellow Cab,CHICAGO IL,34,519.47,436.56
10372221,43349,Yellow Cab,CHICAGO IL,18,272.51,239.76
10372222,43351,Yellow Cab,CHICAGO IL,18.72,267.81,244.8576
10372223,43351,Yellow Cab,CHICAGO IL,37.45,540.97,507.822
10372224,43350,Yellow Cab,CHICAGO IL,36.96,547.03,510.048
10372225,43350,Yellow Cab,CHICAGO IL,39.39,614.51,501.0408
10372226,43353,Yellow Cab,CHICAGO IL,4.4,66,54.384
10372227,43351,Yellow Cab,CHICAGO IL,30.24,390.62,362.88
10372228,43347,Yellow Cab,CHICAGO IL,9.36,117.01,129.168
10372229,43351,Yellow Cab,CHICAGO IL,22.08,285.21,288.8064
10372230,43348,Yellow Cab,CHICAGO IL,35.31,539.48,495.7524
10372231,43350,Yellow Cab,CHICAGO IL,12.65,182.27,179.124
10372232,43350,Yellow Cab,CHICAGO IL,20.9,315.78,283.404
10372233,43354,Yellow Cab,CHICAGO IL,26.88,399.49,348.3648
10372234,43352,Yellow Cab,CHICAGO IL,15.4,211.76,221.76
10372235,43352,Yellow Cab,CHICAGO IL,12.6,180.26,157.248
10372236,43350,Yellow Cab,CHICAGO IL,9.45,140.44,121.338
10372237,43347,Yellow Cab,CHICAGO IL,40.4,549.92,489.648
10372238,43349,Yellow Cab,CHICAGO IL,6.96,93.77,89.3664
10372239,43350,Yellow Cab,CHICAGO IL,16.8,279.5,217.728
10372240,43350,Yellow Cab,CHICAGO IL,2.26,34.66,32.544
10372241,43349,Yellow Cab,CHICAGO IL,28.8,432.02,390.528
10372242,43350,Yellow Cab,CHICAGO IL,37.44,602.35,534.6432
10372243,43353,Yellow Cab,CHICAGO IL,3.3,44,47.52
10372244,43352,Yellow Cab,CHICAGO IL,35.28,509.62,469.9296
10372245,43348,Yellow Cab,CHICAGO IL,42.18,609.3,546.6528
10372246,43352,Yellow Cab,CHICAGO IL,39.1,499.64,483.276
10372247,43351,Yellow Cab,CHICAGO IL,39.39,568.99,524.6748
10372248,43350,Yellow Cab,CHICAGO IL,34.56,523.23,414.72
10372249,43349,Yellow Cab,CHICAGO IL,40.17,524.47,491.6808
10372250,43347,Yellow Cab,CHICAGO IL,3.18,44.17,39.3048
10372251,43354,Yellow Cab,CHICAGO IL,41.65,555.36,549.78
10372252,43351,Yellow Cab,CHICAGO IL,14.14,223.6,203.616
10372253,43349,Yellow Cab,CHICAGO IL,35.96,449.52,474.672
10372254,43347,Yellow Cab,CHICAGO IL,32.76,418.62,420.6384
10372255,43350,Yellow Cab,CHICAGO IL,30.69,417.75,368.28
10372256,43352,Yellow Cab,CHICAGO IL,24.42,373.1,348.7176
10372257,43351,Yellow Cab,CHICAGO IL,31.8,451.05,385.416
10372258,43348,Yellow Cab,CHICAGO IL,37.45,530.57,489.846
10372259,43350,Yellow Cab,CHICAGO IL,38.16,674.19,489.9744
10372260,43353,Yellow Cab,CHICAGO IL,35.7,515.69,466.956
10372261,43350,Yellow Cab,CHICAGO IL,15.2,230.12,189.696
10372262,43350,Yellow Cab,CHICAGO IL,28.08,443.37,390.8736
10372263,43348,Yellow Cab,CHICAGO IL,13.26,176.81,171.8496
10372264,43350,Yellow Cab,CHICAGO IL,35.4,605.62,424.8
10372265,43349,Yellow Cab,CHICAGO IL,27.27,374.98,353.4192
10372266,43349,Yellow Cab,CHICAGO IL,21.12,305.08,296.5248
10372267,43349,Yellow Cab,CHICAGO IL,39.52,510.49,545.376
10372268,43346,Yellow Cab,CHICAGO IL,15.9,205.38,223.236
10372269,43351,Yellow Cab,CHICAGO IL,22.8,307.18,290.016
10372270,43349,Yellow Cab,CHICAGO IL,28,404.46,336
10372271,43353,Yellow Cab,CHICAGO IL,15.08,190.6,211.7232
10372272,43353,Yellow Cab,CHICAGO IL,8.72,111.43,106.7328
10372273,43349,Yellow Cab,CHICAGO IL,40.28,615.42,541.3632
10372274,43351,Yellow Cab,CHICAGO IL,14.56,246.32,190.4448
10372275,43351,Yellow Cab,CHICAGO IL,36.8,565.67,472.512
10372276,43351,Yellow Cab,CHICAGO IL,4.52,66.55,58.5792
10372277,43352,Yellow Cab,CHICAGO IL,10,138.9,124.8
10372278,43351,Yellow Cab,CHICAGO IL,29.9,498.36,376.74
10372279,43350,Yellow Cab,CHICAGO IL,13.32,175.76,163.0368
10372280,43349,Yellow Cab,CHICAGO IL,32,471.13,384
10372281,43348,Yellow Cab,CHICAGO IL,22.77,335.24,273.24
10372282,43350,Yellow Cab,CHICAGO IL,23.75,339.77,285
10372283,43351,Yellow Cab,CHICAGO IL,22.08,334.28,286.1568
10372284,43350,Yellow Cab,CHICAGO IL,36,510.02,496.8
10372285,43353,Yellow Cab,CHICAGO IL,24.96,374.42,302.5152
10372286,43347,Yellow Cab,CHICAGO IL,21.09,292.93,255.6108
10372287,43349,Yellow Cab,CHICAGO IL,28.25,419.85,383.07
10372288,43350,Yellow Cab,CHICAGO IL,28.34,420,408.096
10372289,43351,Yellow Cab,CHICAGO IL,31.92,538.85,417.5136
10372290,43351,Yellow Cab,CHICAGO IL,22.54,347.82,305.6424
10372291,43351,Yellow Cab,CHICAGO IL,33.33,496.97,459.954
10372292,43353,Yellow Cab,CHICAGO IL,9.99,140.14,131.868
10372293,43350,Yellow Cab,CHICAGO IL,44.07,646.15,634.608
10372294,43346,Yellow Cab,CHICAGO IL,17.44,251.92,246.9504
10372295,43351,Yellow Cab,CHICAGO IL,11.88,196.03,151.1136
10372296,43348,Yellow Cab,CHICAGO IL,41.65,526.44,554.778
10372297,43351,Yellow Cab,CHICAGO IL,42.12,526.53,535.7664
10372298,43349,Yellow Cab,CHICAGO IL,12.96,167.41,163.296
10372299,43354,Yellow Cab,CHICAGO IL,37.76,529.71,453.12
10372300,43351,Yellow Cab,CHICAGO IL,29.5,397.45,392.94
10372301,43350,Yellow Cab,CHICAGO IL,44.84,622.81,570.3648
10372302,43353,Yellow Cab,CHICAGO IL,10.4,143.01,128.544
10372303,43350,Yellow Cab,CHICAGO IL,30.24,390.62,377.3952
10372304,43350,Yellow Cab,CHICAGO IL,14.7,249.05,211.68
10372305,43348,Yellow Cab,CHICAGO IL,34.92,451.07,481.896
10372306,43350,Yellow Cab,CHICAGO IL,38.48,699.09,475.6128
10372307,43349,Yellow Cab,CHICAGO IL,35.89,528.41,443.6004
10372308,43351,Yellow Cab,CHICAGO IL,3.84,56,49.3056
10372309,43351,Yellow Cab,CHICAGO IL,16.2,279.28,225.504
10372310,43350,Yellow Cab,CHICAGO IL,7.7,104.81,102.564
10372311,43354,Yellow Cab,CHICAGO IL,29.76,372.02,382.1184
10372312,43351,Yellow Cab,CHICAGO IL,2.28,34.96,28.4544
10372313,43352,Yellow Cab,CHICAGO IL,32.2,442.77,444.36
10372314,43349,Yellow Cab,CHICAGO IL,30.4,434.91,419.52
10372315,43346,Yellow Cab,CHICAGO IL,45.6,608.03,585.504
10372316,43346,Yellow Cab,CHICAGO IL,29.68,453.47,409.584
10372317,43350,Yellow Cab,CHICAGO IL,16.38,207.04,235.872
10372318,43348,Yellow Cab,CHICAGO IL,5.05,72.95,61.812
10372319,43350,Yellow Cab,CHICAGO IL,15.52,245.75,193.6896
10372320,43351,Yellow Cab,CHICAGO IL,3.03,44.32,42.1776
10372321,43350,Yellow Cab,CHICAGO IL,7.28,124.09,97.8432
10372322,43349,Yellow Cab,CHICAGO IL,20.88,284.21,273.1104
10372323,43351,Yellow Cab,CHICAGO IL,38.5,550.79,517.44
10372324,43350,Yellow Cab,CHICAGO IL,42.9,643.53,617.76
10372325,43350,Yellow Cab,CHICAGO IL,38.42,585.61,520.9752
10372326,43350,Yellow Cab,CHICAGO IL,30.24,508.18,362.88
10372327,43349,Yellow Cab,CHICAGO IL,32.96,489.85,427.1616
10372328,43351,Yellow Cab,CHICAGO IL,33.04,498.56,444.0576
10372329,43349,Yellow Cab,CHICAGO IL,19.55,279.69,269.79
10372330,43348,Yellow Cab,CHICAGO IL,24.15,335.43,295.596
10372331,43351,Yellow Cab,CHICAGO IL,19.04,305.45,246.7584
10372332,43351,Yellow Cab,CHICAGO IL,17.1,288.67,221.616
10372333,43351,Yellow Cab,CHICAGO IL,22.88,336.23,296.5248
10372334,43351,Yellow Cab,CHICAGO IL,10.67,160.06,139.5636
10372335,43347,Yellow Cab,CHICAGO IL,8.73,123.68,119.4264
10372336,43347,Yellow Cab,CHICAGO IL,35.03,471.95,449.7852
10372337,43353,Yellow Cab,CHICAGO IL,7.6,100.28,95.76
10372338,43349,Yellow Cab,CHICAGO IL,3.36,47.6,45.1584
10372339,43350,Yellow Cab,CHICAGO IL,11.76,151.91,162.288
10372340,43350,Yellow Cab,CHICAGO IL,34.24,480.33,464.2944
10372341,43351,Yellow Cab,CHICAGO IL,37.74,644.55,452.88
10372342,43351,Yellow Cab,CHICAGO IL,16.8,242.68,209.664
10372343,43351,Yellow Cab,CHICAGO IL,28.35,425.27,398.034
10372344,43348,Yellow Cab,CHICAGO IL,38.61,568.45,523.5516
10372345,43346,Yellow Cab,CHICAGO IL,3.96,54.45,56.0736
10372346,43350,Yellow Cab,CHICAGO IL,20.79,332.66,254.4696
10372347,43350,Yellow Cab,CHICAGO IL,45.24,741.47,570.024
10372348,43351,Yellow Cab,CHICAGO IL,25,422.52,327
10372349,43351,Yellow Cab,CHICAGO IL,20.8,268.68,282.048
10372350,43349,Yellow Cab,CHICAGO IL,8.8,111.23,107.712
10372351,43351,Yellow Cab,CHICAGO IL,38,596.68,542.64
10372352,43351,Yellow Cab,CHICAGO IL,4.48,65.34,55.3728
10372353,43351,Yellow Cab,CHICAGO IL,42.18,747.56,571.9608
10372354,43350,Yellow Cab,CHICAGO IL,28.5,452.86,352.26
10372355,43351,Yellow Cab,DALLAS TX,8.05,195.26,106.26
10372356,43350,Yellow Cab,DALLAS TX,11.64,268.35,141.0768
10372357,43346,Yellow Cab,DALLAS TX,36.72,739.85,480.2976
10372358,43346,Yellow Cab,DALLAS TX,40.95,791.74,545.454
10372359,43350,Yellow Cab,DALLAS TX,27.75,588.26,339.66
10372360,43350,Yellow Cab,DALLAS TX,15.84,393.42,203.3856
10372361,43353,Yellow Cab,DALLAS TX,11.1,212.35,134.532
10372362,43353,Yellow Cab,DALLAS TX,3.3,65.15,41.58
10372363,43351,Yellow Cab,DALLAS TX,38.08,849.47,475.2384
10372364,43351,Yellow Cab,DALLAS TX,38.15,722.07,480.69
10372365,43352,Yellow Cab,DALLAS TX,21.6,448.39,277.344
10372366,43347,Yellow Cab,DALLAS TX,38.08,782.75,534.6432
10372367,43350,Yellow Cab,DALLAS TX,27.44,674.33,375.3792
10372368,43351,Yellow Cab,DALLAS TX,43.66,917.26,597.2688
10372369,43351,Yellow Cab,DALLAS TX,36.75,921.45,471.87
10372370,43353,Yellow Cab,DALLAS TX,10.1,209.66,141.804
10372371,43351,Yellow Cab,DALLAS TX,11.66,249.17,148.3152
10372372,43350,Yellow Cab,DALLAS TX,3.3,82.72,47.124
10372373,43347,Yellow Cab,DALLAS TX,34.2,682.11,414.504
10372374,43351,Yellow Cab,DALLAS TX,14.14,352.73,200.2224
10372375,43351,Yellow Cab,DALLAS TX,2.22,53.39,31.4352
10372376,43351,Yellow Cab,DALLAS TX,40.95,1100.1,491.4
10372377,43351,Yellow Cab,DALLAS TX,35.1,742.92,471.744
10372378,43351,Yellow Cab,DALLAS TX,7.76,172.54,95.9136
10372379,43351,Yellow Cab,DALLAS TX,12.84,240.41,172.5696
10372380,43351,Yellow Cab,DALLAS TX,36.8,681.54,516.672
10372381,43349,Yellow Cab,DALLAS TX,25.48,539.31,311.8752
10372382,43351,Yellow Cab,DALLAS TX,18.36,451.19,220.32
10372383,43350,Yellow Cab,DALLAS TX,9.9,232.59,128.304
10372384,43353,Yellow Cab,DALLAS TX,29,643.32,368.88
10372385,43350,Yellow Cab,DALLAS TX,24.75,498.67,314.82
10372386,43350,Yellow Cab,DALLAS TX,46.8,933.42,600.912
10372387,43350,Yellow Cab,DALLAS TX,36.72,709.95,471.4848
10372388,43350,Yellow Cab,DALLAS TX,6.18,158.93,74.9016
10372389,43350,Yellow Cab,DALLAS TX,24.96,597.39,314.496
10372390,43349,Yellow Cab,DALLAS TX,39.27,855.16,475.9524
10372391,43353,Yellow Cab,DALLAS TX,30.74,581.82,398.3904
10372392,43351,Yellow Cab,DALLAS TX,40.17,1061.16,501.3216
10372393,43350,Yellow Cab,DALLAS TX,34.68,642.28,445.2912
10372394,43347,Yellow Cab,DALLAS TX,41.42,910.41,531.8328
10372395,43354,Yellow Cab,DALLAS TX,27.25,515.77,353.16
10372396,43351,Yellow Cab,DALLAS TX,42.9,942.94,602.316
10372397,43350,Yellow Cab,DENVER CO,9.9,159.8,134.244
10372398,43351,Yellow Cab,DENVER CO,32.48,604.25,405.3504
10372399,43350,Yellow Cab,DENVER CO,5.85,102.73,84.24
10372400,43350,Yellow Cab,DENVER CO,17,374.7,206.04
10372401,43353,Yellow Cab,DENVER CO,17.25,287.62,235.98
10372402,43351,Yellow Cab,DENVER CO,11.88,198.08,169.6464
10372403,43352,Yellow Cab,DENVER CO,38.85,702.9,536.13
10372404,43352,Yellow Cab,DENVER CO,26,461.19,336.96
10372405,43351,Yellow Cab,DENVER CO,35,627.04,436.8
10372406,43352,Yellow Cab,DENVER CO,21.12,412.09,299.0592
10372407,43351,Yellow Cab,DENVER CO,44.85,901.36,559.728
10372408,43346,Yellow Cab,DENVER CO,23.54,459.31,327.6768
10372409,43352,Yellow Cab,DENVER CO,23.8,392.61,317.016
10372410,43351,Yellow Cab,DENVER CO,10.44,214.5,129.0384
10372411,43351,Yellow Cab,DENVER CO,5.82,125.12,77.5224
10372412,43346,Yellow Cab,DENVER CO,35.2,593.16,456.192
10372413,43349,Yellow Cab,DENVER CO,10.6,206.83,134.832
10372414,43353,Yellow Cab,DENVER CO,20.33,357.01,263.4768
10372415,43349,Yellow Cab,DENVER CO,1.98,37.93,27.5616
10372416,43351,Yellow Cab,DENVER CO,29,555.55,365.4
10372417,43350,Yellow Cab,LOS ANGELES CA,15.34,237.03,219.0552
10372418,43348,Yellow Cab,LOS ANGELES CA,15.47,258.76,189.3528
10372419,43352,Yellow Cab,LOS ANGELES CA,4.85,69.53,63.438
10372420,43351,Yellow Cab,LOS ANGELES CA,19.26,331.36,268.0992
10372421,43352,Yellow Cab,LOS ANGELES CA,13.78,230.49,193.4712
10372422,43349,Yellow Cab,LOS ANGELES CA,10,157.71,129.6
10372423,43350,Yellow Cab,LOS ANGELES CA,19.04,326.57,235.3344
10372424,43349,Yellow Cab,LOS ANGELES CA,2.94,45.43,39.1608
10372425,43351,Yellow Cab,LOS ANGELES CA,33.17,691.14,469.6872
10372426,43350,Yellow Cab,LOS ANGELES CA,30.72,455.11,390.7584
10372427,43350,Yellow Cab,LOS ANGELES CA,32.24,566.99,464.256
10372428,43347,Yellow Cab,LOS ANGELES CA,29.58,508.9,386.9064
10372429,43352,Yellow Cab,LOS ANGELES CA,42.18,611.45,602.3304
10372430,43350,Yellow Cab,LOS ANGELES CA,44.08,736.46,576.5664
10372431,43350,Yellow Cab,LOS ANGELES CA,24.25,480.17,305.55
10372432,43350,Yellow Cab,LOS ANGELES CA,15.3,265.76,205.632
10372433,43350,Yellow Cab,LOS ANGELES CA,8.26,125,107.0496
10372434,43352,Yellow Cab,LOS ANGELES CA,47.6,811.34,622.608
10372435,43348,Yellow Cab,LOS ANGELES CA,20.16,292.24,241.92
10372436,43349,Yellow Cab,LOS ANGELES CA,40.46,631.63,568.0584
10372437,43347,Yellow Cab,LOS ANGELES CA,8.64,141.76,107.8272
10372438,43350,Yellow Cab,LOS ANGELES CA,27.6,444.94,357.696
10372439,43354,Yellow Cab,LOS ANGELES CA,15.2,242.14,189.696
10372440,43347,Yellow Cab,LOS ANGELES CA,17.92,299.74,227.9424
10372441,43351,Yellow Cab,LOS ANGELES CA,33.3,493.33,423.576
10372442,43347,Yellow Cab,LOS ANGELES CA,16.49,241.67,197.88
10372443,43349,Yellow Cab,LOS ANGELES CA,37.37,601.25,524.6748
10372444,43351,Yellow Cab,LOS ANGELES CA,19.6,321.59,235.2
10372445,43351,Yellow Cab,LOS ANGELES CA,21.24,351.01,280.368
10372446,43348,Yellow Cab,LOS ANGELES CA,29.96,482.03,370.3056
10372447,43352,Yellow Cab,LOS ANGELES CA,31,508.64,409.2
10372448,43351,Yellow Cab,LOS ANGELES CA,28.8,517.05,404.352
10372449,43351,Yellow Cab,LOS ANGELES CA,39.22,643.52,480.0528
10372450,43349,Yellow Cab,LOS ANGELES CA,5.4,90.32,64.8
10372451,43348,Yellow Cab,LOS ANGELES CA,20.34,346.7,266.0472
10372452,43349,Yellow Cab,LOS ANGELES CA,5.82,97.35,74.7288
10372453,43352,Yellow Cab,LOS ANGELES CA,22.26,322.69,312.5304
10372454,43352,Yellow Cab,LOS ANGELES CA,39.6,637.13,513.216
10372455,43351,Yellow Cab,LOS ANGELES CA,10.53,186.8,126.36
10372456,43350,Yellow Cab,LOS ANGELES CA,9.81,163.54,138.9096
10372457,43350,Yellow Cab,LOS ANGELES CA,9.99,192.54,125.874
10372458,43351,Yellow Cab,LOS ANGELES CA,36.27,662.48,517.9356
10372459,43351,Yellow Cab,LOS ANGELES CA,32.13,532.1,447.2496
10372460,43348,Yellow Cab,LOS ANGELES CA,13.26,215.46,168.6672
10372461,43354,Yellow Cab,LOS ANGELES CA,43.6,673.71,601.68
10372462,43351,Yellow Cab,LOS ANGELES CA,18.53,323.55,224.5836
10372463,43351,Yellow Cab,LOS ANGELES CA,2.14,33.75,30.816
10372464,43350,Yellow Cab,LOS ANGELES CA,16.83,336.2,220.1364
10372465,43348,Yellow Cab,LOS ANGELES CA,39.14,685.85,483.7704
10372466,43350,Yellow Cab,LOS ANGELES CA,28.8,503.56,411.264
10372467,43348,Yellow Cab,LOS ANGELES CA,8.19,122.64,109.0908
10372468,43351,Yellow Cab,LOS ANGELES CA,35.02,656.05,504.288
10372469,43348,Yellow Cab,LOS ANGELES CA,15.21,222.91,217.1988
10372470,43350,Yellow Cab,LOS ANGELES CA,32.34,561.02,457.9344
10372471,43349,Yellow Cab,LOS ANGELES CA,34.56,534.02,497.664
10372472,43349,Yellow Cab,LOS ANGELES CA,22,382,287.76
10372473,43350,Yellow Cab,LOS ANGELES CA,34.56,545.03,418.8672
10372474,43351,Yellow Cab,LOS ANGELES CA,23.32,397.3,299.4288
10372475,43349,Yellow Cab,LOS ANGELES CA,2.32,39.17,33.408
10372476,43350,Yellow Cab,LOS ANGELES CA,10.62,213.6,145.2816
10372477,43350,Yellow Cab,LOS ANGELES CA,21.42,361.69,303.3072
10372478,43351,Yellow Cab,LOS ANGELES CA,3.21,59.83,42.372
10372479,43347,Yellow Cab,LOS ANGELES CA,32.3,473.37,414.732
10372480,43346,Yellow Cab,LOS ANGELES CA,4.08,70.84,48.96
10372481,43350,Yellow Cab,LOS ANGELES CA,19.76,336.81,241.8624
10372482,43346,Yellow Cab,LOS ANGELES CA,37.8,547.96,530.712
10372483,43351,Yellow Cab,LOS ANGELES CA,26.91,415.81,384.2748
10372484,43350,Yellow Cab,LOS ANGELES CA,42.55,822.74,576.978
10372485,43350,Yellow Cab,LOS ANGELES CA,42.56,739,612.864
10372486,43348,Yellow Cab,LOS ANGELES CA,25.25,402.23,336.33
10372487,43347,Yellow Cab,LOS ANGELES CA,16.65,259.93,211.788
10372488,43351,Yellow Cab,LOS ANGELES CA,21.4,330.67,290.184
10372489,43350,Yellow Cab,LOS ANGELES CA,2.02,38.93,24.24
10372490,43347,Yellow Cab,LOS ANGELES CA,12.61,200.88,167.9652
10372491,43350,Yellow Cab,LOS ANGELES CA,30.16,576.54,376.3968
10372492,43349,Yellow Cab,LOS ANGELES CA,26,410.04,361.92
10372493,43348,Yellow Cab,LOS ANGELES CA,2.88,44.96,34.9056
10372494,43352,Yellow Cab,LOS ANGELES CA,30.24,443.18,420.9408
10372495,43352,Yellow Cab,LOS ANGELES CA,38.4,617.83,474.624
10372496,43348,Yellow Cab,LOS ANGELES CA,33.93,540.5,468.234
10372497,43351,Yellow Cab,LOS ANGELES CA,10.6,189.29,151.368
10372498,43350,Yellow Cab,LOS ANGELES CA,10.8,182.37,152.928
10372499,43350,Yellow Cab,LOS ANGELES CA,37.4,637.19,538.56
10372500,43351,Yellow Cab,LOS ANGELES CA,19.8,398.56,273.24
10372501,43350,Yellow Cab,LOS ANGELES CA,8.4,139.83,116.928
10372502,43350,Yellow Cab,LOS ANGELES CA,15.08,271.45,182.7696
10372503,43351,Yellow Cab,LOS ANGELES CA,21.28,372.89,263.0208
10372504,43350,Yellow Cab,LOS ANGELES CA,26.91,488.69,326.1492
10372505,43350,Yellow Cab,LOS ANGELES CA,14,279.67,189.84
10372506,43350,Yellow Cab,LOS ANGELES CA,32.3,591.72,418.608
10372507,43350,Yellow Cab,LOS ANGELES CA,4.75,81.25,66.69
10372508,43349,Yellow Cab,LOS ANGELES CA,33.64,525.17,431.9376
10372509,43350,Yellow Cab,LOS ANGELES CA,22.08,379.87,264.96
